,Route Number,Route Name_x,Schedule Period Name,Day Type,Time Period,Averge Early Stop count,Averge Late Stop count,Averge On-Time Stop count,Route Name_y,Average Boardings,Average Alightings,Average Pass-Up,Average Wheelchair Pass-Up
968,22,Assiniboia Express,Winter 2022,Weekday,PM Peak,18.825396825396826,94.93650793650794,86.66666666666667,Assiniboia Express,12.51774193548387,13.075806451612904,0.0,0.0
969,22,Assiniboia Express,Winter 2023,Weekday,Evening,1.0,8.074074074074074,4.925925925925926,,,,0.0,0.0
970,22,Assiniboia Express,Winter 2023,Weekday,Mid-Day,0.1919191919191919,0.6060606060606061,6.505050505050505,,,,0.0,0.0
971,22,Assiniboia Express,Winter 2023,Weekday,Morning,124.34939759036145,69.53012048192771,586.4939759036145,,,,14.0,0.0
972,22,Assiniboia Express,Winter 2023,Weekday,PM Peak,43.872,50.772,118.9,,,,0.0,0.0
973,23,Broadway - William,Fall 2022,Saturday,Evening,28.375,24.5,85.125,,,,0.0,0.0
974,23,Broadway - William,Fall 2022,Weekday,Evening,18.333333333333332,24.51388888888889,73.19444444444444,Broadway - William,1.9035087719298245,1.980701754385965,0.0,0.0
975,23,Broadway - William,Fall 2022,Saturday,Mid-Day,32.4375,38.0625,117.5,,,,0.0,0.0
976,23,Broadway - William,Fall 2022,Weekday,Mid-Day,80.0,18.25925925925926,152.50617283950618,Broadway - William,6.652631578947368,6.4982456140350875,0.0,0.0
977,23,Broadway - William,Fall 2022,Saturday,Morning,34.9375,7.25,54.6875,,,,0.0,0.0
978,23,Broadway - William,Fall 2022,Weekday,Morning,45.34146341463415,19.926829268292682,124.40243902439025,Broadway - William,4.942105263157894,4.91578947368421,0.0,0.0
979,23,Broadway - William,Fall 2022,Saturday,Night,8.1875,0.5,19.4375,,,,0.0,0.0
980,23,Broadway - William,Fall 2022,Saturday,PM Peak,12.375,20.375,55.3125,,,,0.0,0.0
981,23,Broadway - William,Fall 2022,Weekday,PM Peak,39.025,40.6375,93.4875,Broadway - William,4.408771929824562,4.542105263157894,0.0,0.0
982,23,Broadway - William,Spring 2023,Saturday,Evening,41.5,10.785714285714286,86.71428571428571,,,,0.0,0.0
983,23,Broadway - William,Spring 2023,Weekday,Evening,18.916666666666668,45.404761904761905,85.8452380952381,Broadway - William,2.1298245614035087,2.256140350877193,0.0,0.0
984,23,Broadway - William,Spring 2023,Saturday,Mid-Day,33.285714285714285,20.214285714285715,88.78571428571429,,,,0.0,0.0
985,23,Broadway - William,Spring 2023,Weekday,Mid-Day,93.01162790697674,17.8953488372093,179.32558139534885,Broadway - William,7.777192982456141,7.594736842105263,0.0,0.0
986,23,Broadway - William,Spring 2023,Saturday,Morning,23.0,18.916666666666668,53.916666666666664,,,,0.0,0.0
987,23,Broadway - William,Spring 2023,Weekday,Morning,61.42045454545455,14.034090909090908,141.07954545454547,Broadway - William,5.314035087719298,5.42280701754386,0.0,0.0
988,23,Broadway - William,Spring 2023,Saturday,Night,9.357142857142858,1.9285714285714286,17.5,,,,0.0,0.0
989,23,Broadway - William,Spring 2023,Saturday,PM Peak,22.214285714285715,6.071428571428571,53.0,,,,0.0,0.0
990,23,Broadway - William,Spring 2023,Weekday,PM Peak,34.60227272727273,90.05681818181819,59.86363636363637,Broadway - William,4.928070175438596,5.142105263157895,0.0,0.0
991,23,Broadway - William,Summer 2022,Saturday,Evening,15.8,43.2,78.0,,,,0.0,0.0
992,23,Broadway - William,Summer 2022,Weekday,Evening,21.220588235294116,25.88235294117647,79.57352941176471,Broadway - William,1.5701754385964912,1.6614035087719299,0.0,0.0
993,23,Broadway - William,Summer 2022,Saturday,Mid-Day,42.3,26.6,116.4,,,,0.0,0.0
994,23,Broadway - William,Summer 2022,Weekday,Mid-Day,74.53333333333333,16.173333333333332,144.14666666666668,Broadway - William,6.005263157894737,5.9754385964912275,0.0,0.0
995,23,Broadway - William,Summer 2022,Saturday,Morning,27.5,8.0,59.9,,,,0.0,0.0
996,23,Broadway - William,Summer 2022,Weekday,Morning,56.10588235294118,8.2,107.94117647058823,Broadway - William,3.635087719298246,3.5280701754385966,0.0,0.0
997,23,Broadway - William,Summer 2022,Saturday,Night,6.0,3.1,19.3,,,,0.0,0.0
998,23,Broadway - William,Summer 2022,Saturday,PM Peak,14.6,22.3,49.4,,,,0.0,0.0
999,23,Broadway - William,Summer 2022,Weekday,PM Peak,53.25,23.535714285714285,76.0952380952381,Broadway - William,4.705263157894737,4.868421052631579,0.0,0.0
1000,23,Broadway - William,Summer 2023,Saturday,Evening,40.0,34.0,65.5,,,,0.0,0.0
1001,23,Broadway - William,Summer 2023,Weekday,Evening,22.275,47.85,90.575,Broadway - William,2.407017543859649,2.517543859649123,0.0,0.0
1002,23,Broadway - William,Summer 2023,Saturday,Mid-Day,59.0,0.5,128.5,,,,0.0,0.0
1003,23,Broadway - William,Summer 2023,Weekday,Mid-Day,89.275,29.975,193.775,Broadway - William,7.135087719298245,6.856140350877193,0.0,0.0
1004,23,Broadway - William,Summer 2023,Saturday,Morning,36.0,1.5,59.0,,,,0.0,0.0
1005,23,Broadway - William,Summer 2023,Weekday,Morning,47.357142857142854,27.071428571428573,144.0,Broadway - William,4.743859649122807,4.7105263157894735,0.0,0.0
1006,23,Broadway - William,Summer 2023,Saturday,Night,16.0,0.0,13.0,,,,0.0,0.0
1007,23,Broadway - William,Summer 2023,Saturday,PM Peak,12.5,13.0,62.5,,,,0.0,0.0
1008,23,Broadway - William,Summer 2023,Weekday,PM Peak,61.857142857142854,44.30952380952381,81.5,Broadway - William,5.575438596491228,5.824561403508772,0.0,0.0
1009,23,Broadway - William,Winter 2022,Saturday,Evening,48.5,14.8,76.2,,,,0.0,0.0
1010,23,Broadway - William,Winter 2022,Weekday,Evening,16.075,45.15,77.925,Broadway - William,2.0719298245614035,2.173684210526316,0.0,0.0
1011,23,Broadway - William,Winter 2022,Saturday,Mid-Day,39.5,26.4,121.9,,,,0.0,0.0
1012,23,Broadway - William,Winter 2022,Weekday,Mid-Day,86.88095238095238,35.11904761904762,163.8095238095238,Broadway - William,7.261403508771929,7.085964912280701,0.0,0.0
1013,23,Broadway - William,Winter 2022,Saturday,Morning,26.1,6.9,64.0,,,,0.0,0.0
1014,23,Broadway - William,Winter 2022,Weekday,Morning,54.38095238095238,16.476190476190474,131.23809523809524,Broadway - William,5.436842105263158,5.347368421052632,0.0,0.0
1015,23,Broadway - William,Winter 2022,Saturday,Night,13.7,1.1,13.8,,,,0.0,0.0
1016,23,Broadway - William,Winter 2022,Saturday,PM Peak,16.7,8.4,62.9,,,,0.0,0.0
1017,23,Broadway - William,Winter 2022,Weekday,PM Peak,37.23809523809524,54.61904761904762,91.35714285714286,Broadway - William,6.677192982456141,6.928070175438596,0.0,0.0
1018,23,Broadway - William,Winter 2023,Saturday,Evening,33.1,15.066666666666666,91.03333333333333,,,,0.0,0.0
1019,23,Broadway - William,Winter 2023,Weekday,Evening,18.109756097560975,31.878048780487806,98.22560975609755,,,,0.0,0.0
1020,23,Broadway - William,Winter 2023,Saturday,Mid-Day,37.4375,19.34375,125.46875,,,,0.0,0.0
1021,23,Broadway - William,Winter 2023,Weekday,Mid-Day,91.22289156626506,26.313253012048193,178.36144578313252,,,,0.0,0.0
1022,23,Broadway - William,Winter 2023,Saturday,Morning,26.21875,12.65625,57.6875,,,,0.0,0.0
1023,23,Broadway - William,Winter 2023,Weekday,Morning,56.54216867469879,20.92168674698795,139.00602409638554,,,,0.0,0.0
1024,23,Broadway - William,Winter 2023,Saturday,Night,7.566666666666666,2.933333333333333,18.233333333333334,,,,0.0,0.0
1025,23,Broadway - William,Winter 2023,Saturday,PM Peak,18.4,8.366666666666667,61.233333333333334,,,,0.0,0.0
1026,23,Broadway - William,Winter 2023,Weekday,PM Peak,47.18072289156626,37.69879518072289,126.45180722891567,,,,0.0,0.0
1027,24,Ness Express,Fall 2022,Saturday,Evening,40.30769230769231,14.692307692307692,92.61538461538461,,,,0.0,0.0
1028,24,Ness Express,Fall 2022,Sunday,Evening,18.666666666666668,61.166666666666664,133.66666666666666,,,,0.0,0.0
1029,24,Ness Express,Fall 2022,Weekday,Evening,12.307692307692308,17.987179487179485,35.243589743589745,Ness Express,2.2413223140495866,2.3231404958677686,0.0,0.0
1030,24,Ness Express,Fall 2022,Saturday,Mid-Day,58.44444444444444,136.44444444444446,382.0,,,,0.0,0.0
1031,24,Ness Express,Fall 2022,Sunday,Mid-Day,25.0,116.08333333333333,173.16666666666666,,,,0.0,0.0
1032,24,Ness Express,Fall 2022,Weekday,Mid-Day,125.40243902439025,142.35365853658536,525.5731707317074,Ness Express,14.332203389830509,13.822033898305085,0.0,0.0
1033,24,Ness Express,Fall 2022,Saturday,Morning,37.77777777777778,19.0,226.0,,,,41.0,0.0
1034,24,Ness Express,Fall 2022,Sunday,Morning,1.8333333333333333,46.0,81.66666666666667,,,,41.0,0.0
1035,24,Ness Express,Fall 2022,Weekday,Morning,53.68292682926829,70.65853658536585,288.1707317073171,Ness Express,6.621848739495798,6.142857142857143,41.0,0.0
1036,24,Ness Express,Fall 2022,Saturday,Night,11.38888888888889,5.722222222222222,54.22222222222222,,,,0.0,0.0
1037,24,Ness Express,Fall 2022,Sunday,Night,10.0,10.0,47.0,,,,0.0,0.0
1038,24,Ness Express,Fall 2022,Weekday,Night,16.035714285714285,12.25,58.75,Ness Express,0.841237113402062,1.0041237113402062,0.0,0.0
1039,24,Ness Express,Fall 2022,Saturday,PM Peak,27.074074074074073,35.0,100.85185185185185,,,,0.0,0.0
1040,24,Ness Express,Fall 2022,Sunday,PM Peak,16.11764705882353,53.35294117647059,68.70588235294117,,,,0.0,0.0
1041,24,Ness Express,Fall 2022,Weekday,PM Peak,36.135802469135804,97.96296296296296,125.75308641975309,Ness Express,6.772033898305085,7.566101694915254,0.0,0.0
1042,24,Ness Express,Spring 2023,Saturday,Evening,24.357142857142858,9.071428571428571,15.071428571428571,,,,0.0,0.0
1043,24,Ness Express,Spring 2023,Sunday,Evening,7.0,42.8,38.4,,,,0.0,0.0
1044,24,Ness Express,Spring 2023,Weekday,Evening,14.576,21.728,91.864,Ness Express,2.6735537190082646,2.9057851239669423,0.0,0.0
1045,24,Ness Express,Spring 2023,Saturday,Mid-Day,124.29411764705883,158.8235294117647,499.29411764705884,,,,0.0,0.0
1046,24,Ness Express,Spring 2023,Sunday,Mid-Day,59.125,24.75,139.375,,,,0.0,0.0
1047,24,Ness Express,Spring 2023,Weekday,Mid-Day,188.7078651685393,99.38202247191012,622.6404494382023,Ness Express,13.978813559322035,13.570338983050847,0.0,0.0
1048,24,Ness Express,Spring 2023,Saturday,Morning,68.1875,43.125,217.9375,,,,38.0,3.0
1049,24,Ness Express,Spring 2023,Sunday,Morning,16.5,12.5,90.5,,,,38.0,3.0
1050,24,Ness Express,Spring 2023,Weekday,Morning,90.94318181818181,51.18181818181818,354.90909090909093,Ness Express,7.092436974789916,6.612605042016806,38.0,3.0
1051,24,Ness Express,Spring 2023,Saturday,Night,63.4,0.0,0.2,,,,0.0,0.0
1052,24,Ness Express,Spring 2023,Sunday,Night,0.75,14.5,46.5,,,,0.0,0.0
1053,24,Ness Express,Spring 2023,Weekday,Night,8.488888888888889,10.28888888888889,52.77777777777778,Ness Express,0.8701030927835051,0.9927835051546393,0.0,0.0
1054,24,Ness Express,Spring 2023,Saturday,PM Peak,39.0625,31.5,150.625,,,,0.0,0.0
1055,24,Ness Express,Spring 2023,Sunday,PM Peak,43.0,1.125,98.875,,,,0.0,0.0
1056,24,Ness Express,Spring 2023,Weekday,PM Peak,67.07954545454545,123.11363636363636,156.13636363636363,Ness Express,6.987288135593221,7.5728813559322035,0.0,0.0
1057,24,Ness Express,Summer 2022,Saturday,Evening,6.25,19.0,56.625,,,,0.0,0.0
1058,24,Ness Express,Summer 2022,Sunday,Evening,33.75,31.5,148.25,,,,0.0,0.0
1059,24,Ness Express,Summer 2022,Weekday,Evening,9.934065934065934,15.736263736263735,65.61538461538461,Ness Express,2.2975206611570247,2.5702479338842976,0.0,0.0
1060,24,Ness Express,Summer 2022,Saturday,Mid-Day,57.625,98.75,346.125,,,,0.0,0.0
1061,24,Ness Express,Summer 2022,Sunday,Mid-Day,74.375,32.125,200.125,,,,0.0,0.0
1062,24,Ness Express,Summer 2022,Weekday,Mid-Day,172.34883720930233,119.02325581395348,543.6976744186046,Ness Express,11.276271186440677,10.833898305084746,0.0,0.0
1063,24,Ness Express,Summer 2022,Saturday,Morning,36.285714285714285,53.0,220.21428571428572,,,,23.0,3.0
1064,24,Ness Express,Summer 2022,Sunday,Morning,8.25,26.25,95.25,,,,23.0,3.0
1065,24,Ness Express,Summer 2022,Weekday,Morning,71.48837209302326,57.7093023255814,299.16279069767444,Ness Express,4.796638655462185,4.399159663865547,23.0,3.0
1066,24,Ness Express,Summer 2022,Saturday,Night,1.5,3.0,82.75,,,,0.0,0.0
1067,24,Ness Express,Summer 2022,Sunday,Night,9.375,1.625,56.5,,,,0.0,0.0
1068,24,Ness Express,Summer 2022,Weekday,Night,6.2,13.325,49.55,Ness Express,0.8989690721649485,1.0402061855670104,0.0,0.0
1069,24,Ness Express,Summer 2022,Saturday,PM Peak,22.238095238095237,28.523809523809526,111.38095238095238,,,,0.0,0.0
1070,24,Ness Express,Summer 2022,Sunday,PM Peak,32.72727272727273,23.272727272727273,77.0909090909091,,,,0.0,0.0
1071,24,Ness Express,Summer 2022,Weekday,PM Peak,47.627906976744185,63.26744186046512,176.65116279069767,Ness Express,5.63135593220339,6.0754237288135595,0.0,0.0
1072,24,Ness Express,Summer 2023,Saturday,Evening,6.7,12.3,44.2,,,,0.0,0.0
1073,24,Ness Express,Summer 2023,Sunday,Evening,9.0,0.0,4.0,,,,0.0,0.0
1074,24,Ness Express,Summer 2023,Weekday,Evening,9.148936170212766,15.25531914893617,89.17021276595744,Ness Express,2.6429752066115704,2.9479338842975205,0.0,0.0
1075,24,Ness Express,Summer 2023,Saturday,Mid-Day,173.375,109.5,665.625,,,,0.0,0.0
1076,24,Ness Express,Summer 2023,Sunday,Mid-Day,19.375,10.25,182.375,,,,0.0,0.0
1077,24,Ness Express,Summer 2023,Weekday,Mid-Day,242.16666666666666,116.14285714285714,598.3809523809524,Ness Express,13.001694915254237,12.642372881355932,0.0,0.0
1078,24,Ness Express,Summer 2023,Saturday,Morning,98.125,60.875,229.0,,,,31.0,2.0
1079,24,Ness Express,Summer 2023,Sunday,Morning,11.833333333333334,4.0,103.66666666666667,,,,31.0,2.0
1080,24,Ness Express,Summer 2023,Weekday,Morning,157.04761904761904,43.523809523809526,332.07142857142856,Ness Express,5.86890756302521,5.38655462184874,31.0,2.0
1081,24,Ness Express,Summer 2023,Saturday,Night,13.25,0.0,68.5,,,,0.0,0.0
1082,24,Ness Express,Summer 2023,Weekday,Night,11.58695652173913,14.108695652173912,63.08695652173913,Ness Express,1.0391752577319586,1.1814432989690722,0.0,0.0
1083,24,Ness Express,Summer 2023,Saturday,PM Peak,65.125,50.375,234.75,,,,0.0,0.0
1084,24,Ness Express,Summer 2023,Sunday,PM Peak,13.833333333333334,9.0,79.66666666666667,,,,0.0,0.0
1085,24,Ness Express,Summer 2023,Weekday,PM Peak,59.642857142857146,73.02380952380952,201.66666666666666,Ness Express,6.497457627118645,6.921186440677967,0.0,0.0
1086,24,Ness Express,Winter 2022,Saturday,Evening,22.2,75.1,74.3,,,,0.0,0.0
1087,24,Ness Express,Winter 2022,Sunday,Evening,41.22222222222222,37.666666666666664,105.44444444444444,,,,0.0,0.0
1088,24,Ness Express,Winter 2022,Weekday,Evening,10.241379310344827,39.172413793103445,75.22413793103448,Ness Express,2.2595041322314047,2.5818181818181816,0.0,0.0
1089,24,Ness Express,Winter 2022,Saturday,Mid-Day,126.9,215.3,516.4,,,,0.0,0.0
1090,24,Ness Express,Winter 2022,Sunday,Mid-Day,73.0,39.8,198.5,,,,0.0,0.0
1091,24,Ness Express,Winter 2022,Weekday,Mid-Day,144.11904761904762,359.2857142857143,602.6190476190476,Ness Express,13.457627118644067,12.99491525423729,0.0,0.0
1092,24,Ness Express,Winter 2022,Saturday,Morning,59.4,55.1,231.2,,,,19.0,1.0
1093,24,Ness Express,Winter 2022,Sunday,Morning,23.125,7.625,89.25,,,,19.0,1.0
1094,24,Ness Express,Winter 2022,Weekday,Morning,61.23809523809524,111.76190476190476,352.64285714285717,Ness Express,6.4638655462184875,6.011764705882353,19.0,1.0
1095,24,Ness Express,Winter 2022,Saturday,Night,36.714285714285715,6.571428571428571,91.0,,,,0.0,0.0
1096,24,Ness Express,Winter 2022,Sunday,Night,9.625,19.5625,33.75,,,,0.0,0.0
1097,24,Ness Express,Winter 2022,Weekday,Night,5.387096774193548,19.387096774193548,65.6774193548387,Ness Express,0.8989690721649485,1.0082474226804123,0.0,0.0
1098,24,Ness Express,Winter 2022,Saturday,PM Peak,48.083333333333336,98.66666666666667,173.41666666666666,,,,0.0,0.0
1099,24,Ness Express,Winter 2022,Sunday,PM Peak,24.2,46.4,103.1,,,,0.0,0.0
1100,24,Ness Express,Winter 2022,Weekday,PM Peak,46.5,227.07142857142858,145.0,Ness Express,6.677966101694915,7.2211864406779664,0.0,0.0
1101,24,Ness Express,Winter 2023,Saturday,Evening,15.975,20.75,50.375,,,,0.0,0.0
1102,24,Ness Express,Winter 2023,Sunday,Evening,18.36842105263158,28.894736842105264,92.10526315789474,,,,0.0,0.0
1103,24,Ness Express,Winter 2023,Weekday,Evening,16.535564853556487,40.95397489539749,92.74058577405857,,,,0.0,0.0
1104,24,Ness Express,Winter 2023,Saturday,Mid-Day,179.28571428571428,133.42857142857142,603.0571428571428,,,,0.0,0.0
1105,24,Ness Express,Winter 2023,Sunday,Mid-Day,43.03846153846154,37.03846153846154,248.6153846153846,,,,0.0,0.0
1106,24,Ness Express,Winter 2023,Weekday,Mid-Day,203.5421686746988,215.0421686746988,731.1024096385543,,,,0.0,0.0
1107,24,Ness Express,Winter 2023,Saturday,Morning,72.73529411764706,49.61764705882353,221.85294117647058,,,,40.0,1.0
1108,24,Ness Express,Winter 2023,Sunday,Morning,13.0,5.642857142857143,99.5,,,,40.0,1.0
1109,24,Ness Express,Winter 2023,Weekday,Morning,69.71686746987952,96.69277108433735,382.04819277108436,,,,40.0,1.0
1110,24,Ness Express,Winter 2023,Saturday,Night,25.307692307692307,10.307692307692308,64.57692307692308,,,,0.0,0.0
1111,24,Ness Express,Winter 2023,Sunday,Night,11.55,10.45,44.15,,,,0.0,0.0
1112,24,Ness Express,Winter 2023,Weekday,Night,11.857142857142858,13.592857142857143,57.84285714285714,,,,0.0,0.0
1113,24,Ness Express,Winter 2023,Saturday,PM Peak,92.54285714285714,48.857142857142854,240.14285714285714,,,,0.0,0.0
1114,24,Ness Express,Winter 2023,Sunday,PM Peak,36.96153846153846,21.307692307692307,138.6153846153846,,,,0.0,0.0
1115,24,Ness Express,Winter 2023,Weekday,PM Peak,61.7289156626506,132.5421686746988,253.75903614457832,,,,0.0,0.0
1116,25,Ness Super Express,Fall 2022,Weekday,Evening,3.1739130434782608,15.826086956521738,11.826086956521738,Ness Super Express,0.06774193548387097,0.4064516129032258,0.0,0.0
1117,25,Ness Super Express,Fall 2022,Weekday,Mid-Day,0.15,0.825,3.65,Ness Super Express,1.911111111111111,0.3333333333333333,0.0,0.0
1118,25,Ness Super Express,Fall 2022,Weekday,Morning,21.26829268292683,29.24390243902439,143.4390243902439,Ness Super Express,5.182926829268292,5.185365853658537,2.0,0.0
1119,25,Ness Super Express,Fall 2022,Weekday,PM Peak,74.36585365853658,55.8780487804878,103.60975609756098,Ness Super Express,5.281818181818182,5.3999999999999995,0.0,0.0
1120,25,Ness Super Express,Spring 2023,Weekday,Evening,8.162162162162161,11.162162162162161,11.513513513513514,Ness Super Express,0.04838709677419355,0.5516129032258064,0.0,0.0
1121,25,Ness Super Express,Spring 2023,Weekday,Mid-Day,1.6363636363636365,0.30303030303030304,2.6666666666666665,Ness Super Express,1.9444444444444444,0.2222222222222222,0.0,0.0
1122,25,Ness Super Express,Spring 2023,Weekday,Morning,48.20454545454545,11.409090909090908,185.0,Ness Super Express,4.9365853658536585,4.917073170731707,2.0,0.0
1123,25,Ness Super Express,Spring 2023,Weekday,PM Peak,77.95454545454545,92.77272727272727,99.9090909090909,Ness Super Express,5.1,5.134090909090909,0.0,0.0
1124,25,Ness Super Express,Summer 2022,Weekday,Evening,15.129032258064516,7.0,8.870967741935484,Ness Super Express,0.041935483870967745,0.3806451612903226,0.0,0.0
1125,25,Ness Super Express,Summer 2022,Weekday,Mid-Day,0.5106382978723404,0.574468085106383,3.148936170212766,Ness Super Express,1.6666666666666667,0.18888888888888888,0.0,0.0
1126,25,Ness Super Express,Summer 2022,Weekday,Morning,30.86046511627907,24.697674418604652,166.62790697674419,Ness Super Express,3.604878048780488,3.607317073170732,0.0,0.0
1127,25,Ness Super Express,Summer 2022,Weekday,PM Peak,85.74418604651163,28.88372093023256,82.67441860465117,Ness Super Express,3.213636363636364,3.3022727272727277,0.0,0.0
1128,25,Ness Super Express,Summer 2023,Weekday,Evening,17.210526315789473,3.8947368421052633,9.68421052631579,Ness Super Express,0.035483870967741936,0.4419354838709677,0.0,0.0
1129,25,Ness Super Express,Summer 2023,Weekday,Mid-Day,0.625,0.041666666666666664,3.2916666666666665,Ness Super Express,1.7666666666666666,0.3333333333333333,0.0,0.0
1130,25,Ness Super Express,Summer 2023,Weekday,Morning,52.095238095238095,14.333333333333334,161.0952380952381,Ness Super Express,4.468292682926829,4.470731707317073,1.0,0.0
1131,25,Ness Super Express,Summer 2023,Weekday,PM Peak,91.42857142857143,55.666666666666664,85.0952380952381,Ness Super Express,4.418181818181818,4.470454545454545,0.0,0.0
1132,25,Ness Super Express,Winter 2022,Weekday,Evening,4.916666666666667,17.083333333333332,8.5,Ness Super Express,0.04516129032258065,0.3032258064516129,0.0,0.0
1133,25,Ness Super Express,Winter 2022,Weekday,Mid-Day,0.19047619047619047,1.380952380952381,3.761904761904762,Ness Super Express,1.5222222222222221,0.3222222222222222,0.0,0.0
1134,25,Ness Super Express,Winter 2022,Weekday,Morning,31.666666666666668,38.333333333333336,169.57142857142858,Ness Super Express,4.980487804878049,5.007317073170732,1.0,0.0
1135,25,Ness Super Express,Winter 2022,Weekday,PM Peak,34.857142857142854,137.0952380952381,90.0952380952381,Ness Super Express,6.275,6.365909090909091,0.0,0.0
1136,25,Ness Super Express,Winter 2023,Weekday,Evening,7.407894736842105,2.4078947368421053,21.157894736842106,,,,0.0,0.0
1137,25,Ness Super Express,Winter 2023,Weekday,Mid-Day,0.2903225806451613,0.5161290322580645,5.903225806451613,,,,0.0,0.0
1138,25,Ness Super Express,Winter 2023,Weekday,Morning,35.46987951807229,21.08433734939759,193.84337349397592,,,,1.0,0.0
1139,25,Ness Super Express,Winter 2023,Weekday,PM Peak,60.51807228915663,66.7710843373494,154.12048192771084,,,,0.0,0.0
1140,26,Logan - Berry,Fall 2022,Saturday,Evening,11.75,0.0,16.333333333333332,,,,0.0,0.0
1141,26,Logan - Berry,Fall 2022,Weekday,Evening,13.736842105263158,6.905263157894737,17.51578947368421,Logan - Berry,0.17307692307692307,0.2826923076923077,0.0,0.0
1142,26,Logan - Berry,Fall 2022,Saturday,Mid-Day,73.5,44.166666666666664,204.72222222222223,,,,0.0,0.0
1143,26,Logan - Berry,Fall 2022,Weekday,Mid-Day,105.8875,132.525,284.2125,Logan - Berry,4.420338983050848,4.277118644067796,0.0,0.0
1144,26,Logan - Berry,Fall 2022,Saturday,Morning,6.555555555555555,10.88888888888889,45.94444444444444,,,,0.0,0.0
1145,26,Logan - Berry,Fall 2022,Weekday,Morning,13.3875,63.975,132.8875,Logan - Berry,2.41864406779661,2.3110169491525423,0.0,0.0
1146,26,Logan - Berry,Fall 2022,Saturday,PM Peak,35.608695652173914,16.347826086956523,76.26086956521739,,,,0.0,0.0
1147,26,Logan - Berry,Fall 2022,Weekday,PM Peak,27.37142857142857,72.19047619047619,75.92380952380952,Logan - Berry,2.693220338983051,2.835593220338983,0.0,0.0
1148,26,Logan - Berry,Spring 2023,Saturday,Evening,12.5,3.1,11.2,,,,0.0,0.0
1149,26,Logan - Berry,Spring 2023,Weekday,Evening,8.859154929577464,8.04225352112676,10.67605633802817,Logan - Berry,0.15892857142857145,0.29642857142857143,0.0,0.0
1150,26,Logan - Berry,Spring 2023,Saturday,Mid-Day,77.25,76.91666666666667,274.25,,,,0.0,0.0
1151,26,Logan - Berry,Spring 2023,Weekday,Mid-Day,61.38636363636363,101.0,274.35227272727275,Logan - Berry,3.3686440677966103,3.283050847457627,0.0,0.0
1152,26,Logan - Berry,Spring 2023,Saturday,Morning,16.333333333333332,13.25,49.916666666666664,,,,0.0,0.0
1153,26,Logan - Berry,Spring 2023,Weekday,Morning,25.546511627906977,62.95348837209303,158.98837209302326,Logan - Berry,1.7983050847457627,1.7466101694915255,0.0,0.0
1154,26,Logan - Berry,Spring 2023,Saturday,PM Peak,33.333333333333336,12.166666666666666,91.11111111111111,,,,0.0,0.0
1155,26,Logan - Berry,Spring 2023,Weekday,PM Peak,3.4508196721311477,116.81967213114754,23.57377049180328,Logan - Berry,1.9127118644067795,1.9245762711864407,0.0,0.0
1156,26,Logan - Berry,Summer 2022,Saturday,Evening,14.333333333333334,2.888888888888889,10.666666666666666,,,,0.0,0.0
1157,26,Logan - Berry,Summer 2022,Weekday,Evening,8.625,9.239583333333334,20.34375,Logan - Berry,0.18613861386138614,0.2831683168316832,0.0,0.0
1158,26,Logan - Berry,Summer 2022,Saturday,Mid-Day,60.588235294117645,36.76470588235294,204.05882352941177,,,,0.0,0.0
1159,26,Logan - Berry,Summer 2022,Weekday,Mid-Day,74.82926829268293,124.95121951219512,314.6219512195122,Logan - Berry,3.6008695652173914,3.476521739130435,0.0,0.0
1160,26,Logan - Berry,Summer 2022,Saturday,Morning,14.357142857142858,16.714285714285715,50.642857142857146,,,,0.0,0.0
1161,26,Logan - Berry,Summer 2022,Weekday,Morning,25.11111111111111,41.148148148148145,140.02469135802468,Logan - Berry,1.8443478260869566,1.7878260869565217,0.0,0.0
1162,26,Logan - Berry,Summer 2022,Saturday,PM Peak,37.1764705882353,6.529411764705882,90.05882352941177,,,,0.0,0.0
1163,26,Logan - Berry,Summer 2022,Weekday,PM Peak,23.52212389380531,66.58407079646018,78.45132743362832,Logan - Berry,2.1130434782608694,2.253913043478261,0.0,0.0
1164,26,Logan - Berry,Summer 2023,Saturday,Evening,13.25,5.25,9.125,,,,0.0,0.0
1165,26,Logan - Berry,Summer 2023,Weekday,Evening,5.078947368421052,6.657894736842105,15.552631578947368,Logan - Berry,0.18214285714285716,0.32321428571428573,0.0,0.0
1166,26,Logan - Berry,Summer 2023,Saturday,Mid-Day,153.75,57.75,319.375,,,,0.0,0.0
1167,26,Logan - Berry,Summer 2023,Weekday,Mid-Day,60.857142857142854,109.83333333333333,301.0952380952381,Logan - Berry,3.1966101694915254,3.1796610169491526,0.0,0.0
1168,26,Logan - Berry,Summer 2023,Saturday,Morning,30.375,5.625,73.0,,,,0.0,0.0
1169,26,Logan - Berry,Summer 2023,Weekday,Morning,23.30952380952381,57.666666666666664,183.83333333333334,Logan - Berry,1.883050847457627,1.757627118644068,0.0,0.0
1170,26,Logan - Berry,Summer 2023,Saturday,PM Peak,51.833333333333336,11.416666666666666,102.0,,,,0.0,0.0
1171,26,Logan - Berry,Summer 2023,Weekday,PM Peak,7.790322580645161,86.66129032258064,56.11290322580645,Logan - Berry,1.8372881355932205,1.8720338983050848,0.0,0.0
1172,26,Logan - Berry,Winter 2022,Saturday,Evening,14.285714285714286,4.428571428571429,9.571428571428571,,,,0.0,0.0
